Tên sản phẩm	Tên cửa hàng	Giá	Thương hiệu	Lượt đánh giá	Điểm đánh giá trung bình	Số lượng đã bán	Link
Váy nữ thời trang JUNO Mini Denim Skirt JNVLU011	JUNO	455000	Juno	0	0.0	0	https://tiki.vn/vay-nu-thoi-trang-juno-mini-denim-skirt-jnvlu011-p270725522.html?spid=270725524
Váy nữ cao cấp phong cách Hàn Quốc thời trang	Kính Xinh Shop	310000	OEM	0	0.0	0	https://tiki.vn/vay-nu-cao-cap-phong-cach-han-quoc-thoi-trang-p47404784.html?spid=47404785
Váy bầu thiết kế đuôi cá đen trắng w128	xuongbaubidep	251370	OEM	0	0.0	1	https://tiki.vn/vay-bau-thiet-ke-duoi-ca-den-trang-w128-p146574947.html?spid=146575038
Váy ngủ 2 dây đuôi cá họa tiết vn15	Hai Fashion	149000	ARCTIC HUNTER	0	0.0	0	https://tiki.vn/vay-ngu-2-day-duoi-ca-hoa-tiet-vn15-p106303418.html?spid=106303487
chân váy len nữ dày đẹp Haint Boutique CV61	Haint Boutique Official	159000	Haint Boutique	5	4.8	11	https://tiki.vn/chan-vay-len-nu-day-dep-haint-boutique-cv61-p72591931.html?spid=72591935
Váy nữ mùa hè phong cách Hàn Quốc mã 8232	Yeda Official Store	999000	OEM	0	0.0	0	https://tiki.vn/vay-nu-mua-he-phong-cach-han-quoc-ma-8232-p178314149.html?spid=178314151
Chân váy jean thiết kế ngang gối 06 C001	Cỏ Boutique	279000	OEM	6	4.0	16	https://tiki.vn/chan-vay-jean-thiet-ke-ngang-goi-06-c001-p58925155.html?spid=58925157
Váy Blazer Taffeta màu hồng 2NDDATE BL025P	2NDDATE	2499000	2NDDATE	0	0.0	0	https://tiki.vn/vay-blazer-taffeta-mau-hong-2nddate-bl025p-p187825888.html?spid=187825902
Váy ngủ ren xuyên thấu 2 dây gợi cảm - Đen	Kun93	79000	Kun93	0	0.0	1	https://tiki.vn/vay-ngu-ren-xuyen-thau-2-day-goi-cam-den-p57722168.html?spid=57722169
Váy ngủ nữ ren gợi cảm màu xanh quyến rũ	Beauty and Fashion	34300	OEM	0	0.0	0	https://tiki.vn/vay-ngu-nu-ren-goi-cam-mau-xanh-quyen-ru-p48097988.html?spid=48097989
Váy ngủ cô dâu trắng voan gợi cảm K4	Vânshop1991	153000	OEM	0	0.0	1	https://tiki.vn/vay-ngu-co-dau-trang-voan-goi-cam-k4-p85905316.html?spid=85905321
Váy hai dây buộc nơ 2NDDATE DR055L	2NDDATE	649500	2NDDATE	0	0.0	0	https://tiki.vn/vay-hai-day-buoc-no-2nddate-dr055l-p187826482.html?spid=187826500
Váy hai dây cổ đổ 2NDDATE DR056DG	2NDDATE	1399000	2NDDATE	0	0.0	0	https://tiki.vn/vay-hai-day-co-do-2nddate-dr056dg-p187825586.html?spid=187825598
váy ngủ ren hai dây kèm quần chip gợi cảm	Haphuongshop	65000	OEM	0	0.0	1	https://tiki.vn/vay-ngu-ren-hai-day-kem-quan-chip-goi-cam-p181451469.html?spid=181451473
Váy Blazer Taffeta màu đỏ 2NDDATE BL025R	2NDDATE	1249500	2NDDATE	0	0.0	0	https://tiki.vn/vay-blazer-taffeta-mau-do-2nddate-bl025r-p187826869.html?spid=187826873
Quần Mặc Váy Su Đúc Dáng Ngắn Loirechic QMV11	Loirechic Official	129000	Loirechic	0	0.0	0	https://tiki.vn/quan-mac-vay-su-duc-dang-ngan-loirechic-qmv11-p270850651.html?spid=270850661
Đồ Bơi Nữ Dài Tay Dạng Váy che khuyết điểm	NKshop02	400000	OEM	0	0.0	0	https://tiki.vn/do-boi-nu-dai-tay-dang-vay-che-khuyet-diem-p276028992.html?spid=276029008
Váy phối ngực tay xòe	Haki Fashion.	200000	HAKI	2	5.0	3	https://tiki.vn/vay-phoi-nguc-tay-xoe-p37125317.html?spid=37125319
Váy công chúa đỏ nơ hoa dải cho bé yêu	Đầm bé gái	150000	OEM	6	4.3	13	https://tiki.vn/vay-cong-chua-do-no-hoa-dai-cho-be-yeu-p69314156.html?spid=69314175
DOTTIE - Quần váy xếp ly lưng cao - Nâu - Q0341	Dottie	494000	Dottie	0	0.0	0	https://tiki.vn/dottie-quan-vay-xep-ly-lung-cao-nau-q0341-p274474115.html?spid=274474117
Quần mặc váy thông hơi không đường gân siêu đẹp	KHO GIA DỤNG TIỆN ÍCH GIA ĐÌNH	58000	OEM	0	0.0	0	https://tiki.vn/quan-mac-vay-thong-hoi-khong-duong-gan-sieu-dep-p139149693.html?spid=139149705
Sét áo cúp ngực phối chân váy xoè CS0240	Camellia Boutique	379000	OEM	0	0.0	0	https://tiki.vn/set-ao-cup-nguc-phoi-chan-vay-xoe-cs0240-p271804938.html?spid=271804944
Set áo sơ mi và chân váy hoa siêu xinh	Myqlothing	1990000	Myqlothing	0	0.0	0	https://tiki.vn/set-ao-so-mi-va-chan-vay-hoa-sieu-xinh-p251254425.html?spid=251254426
[Golfmax] Chân váy golf nữ chính hãng PGM - QZ074	Golfmax	1650000	PGM	0	0.0	0	https://tiki.vn/golfmax-chan-vay-golf-nu-chinh-hang-pgm-qz074-p206990704.html?spid=206990716
[Golfmax]Fullset váy áo golf nữ Hàn Quốc_GM21342	Golfmax	4290000	PGM	0	0.0	1	https://tiki.vn/golfmax-fullset-vay-ao-golf-nu-han-quoc_gm21342-p201568653.html?spid=201568663
Đồ bơi bé gái tay dài quần váy dễ thương	NKshop02	180000	"	OEM"	0	0.0	1	https://tiki.vn/do-boi-be-gai-tay-dai-quan-vay-de-thuong-p165660893.html?spid=165660899
Váy Ngắn Mini SKI041 Thời trang thiết kế Hity	Hity – lifestyle your way	1249000	Hity	0	0.0	0	https://tiki.vn/vay-ngan-mini-indy-ski041-thoi-trang-thiet-ke-hity-p230012241.html?spid=273623564
Váy ngủ 2 dây, đầm mặc nhà nữ DV18	ĐŨI VIỆT Official	220000	ĐŨI VIỆT	14	4.3	50	https://tiki.vn/vay-ngu-2-day-dam-mac-nha-nu-dv18-p54869790.html?spid=54869792
Váy ngủ lụa sexy-Màu đen	RoseSleepwear	286000	OEM	0	0.0	0	https://tiki.vn/vay-ngu-lua-sexy-mau-den-p127312518.html?spid=127312847
Váy liền nữ kiểu dạ tweed 2NDDATE DR059	2NDDATE	749500	2NDDATE	0	0.0	0	https://tiki.vn/vay-lien-nu-kieu-da-tweed-2nddate-dr059-p187826094.html?spid=187826098
Chân váy Jeans ngắn thời trang trẻ trung cho Nữ	Kính Xinh	203000	OEM	0	0.0	0	https://tiki.vn/chan-vay-jeans-ngan-thoi-trang-tre-trung-cho-nu-p74917529.html?spid=74917530
Chân váy bầu xếp ly ngắn mùa hè QBS1417	PregnantVN	314000	OEM	0	0.0	0	https://tiki.vn/chan-vay-bau-xep-ly-ngan-mua-he-qbs1417-p258848256.html?spid=258848258
[Golfmax] Áo liền váy nữ chơi golf PGM - QZ078	Golfmax	2950000	PGM	0	0.0	1	https://tiki.vn/golfmax-ao-lien-vay-nu-choi-golf-pgm-qz078-p206914194.html?spid=206914206
Set áo ghi lê 6 nút kèm chân váy dài	THỜI TRANG BOBOSHOP	189000	OEM	0	0.0	0	https://tiki.vn/set-ao-ghi-le-6-nut-kem-chan-vay-dai-p276124524.html?spid=276124546
Combo 3 quần mặc trong váy cotton (Đen, Trắng, Da)	MISA Shop	106000	OEM	1	3.0	8	https://tiki.vn/combo-3-quan-mac-trong-vay-cotton-den-trang-da-p16178847.html?spid=46458636
Ốp lưng dành cho Iphone 12 Mini Cô Gái Váy Xám	LONG Case	36000	OLSG	0	0.0	0	https://tiki.vn/op-lung-da-nh-cho-iphone-12-mini-co-ga-i-va-y-xa-m-p72560375.html?spid=72560376
Ốp lưng dành cho Iphone 12 Mini Cô Gái Váy Xanh	LONG Case	36000	OLSG	0	0.0	0	https://tiki.vn/op-lung-da-nh-cho-iphone-12-mini-co-ga-i-va-y-xanh-p72544855.html?spid=72544856
Quần BIG SIZE Gen mặc trong váy, giấu bụng 16043	Bigsize Linstyle	185000	OEM	0	0.0	0	https://tiki.vn/quan-big-size-gen-mac-trong-vay-giau-bung-16043-p184119148.html?spid=184119150
Quần Ghen Bụng Nâng Mông Mặc Trong Váy WL80	Sexychip	85000	OEM	0	0.0	0	https://tiki.vn/quan-ghen-bung-nang-mong-mac-trong-vay-wl80-p196388511.html?spid=196388554
Váy ngủ hai dây voan mỏng kèm quần lọt khe	New Sky Shop 18	73000	Morie Fashion	41	4.3	134	https://tiki.vn/vay-ngu-hai-day-voan-mong-kem-quan-lot-khe-p4169759.html?spid=75380823
Váy ngủ ren gợi cảm trong suốt kèm quần chip	Kun93	89000	Kun93	8	4.8	17	https://tiki.vn/vay-ngu-ren-goi-cam-trong-suot-kem-quan-chip-p57719741.html?spid=57719742
váy bé gái cổ sen phối nơ xinh DA182	Thế Giới Thời Trang Baby	261000	OEM	0	0.0	0	https://tiki.vn/vay-be-gai-co-sen-phoi-no-xinh-da182-p72597332.html?spid=72597334
Váy Noel nhung pha lưới siêu xinh hoá trang Noel	MPPshop	231000	OEM	0	0.0	0	https://tiki.vn/vay-noel-nhung-pha-luoi-sieu-xinh-hoa-trang-noel-p44011383.html?spid=44011385
Váy ngủ 2 dây hình dâu vải mịn vn41	Hai Fashion	149000	ARCTIC HUNTER	0	0.0	0	https://tiki.vn/vay-ngu-2-day-hinh-dau-vai-min-vn41-p106303919.html?spid=106304105
SET ÁO & CHÂN VÁY CÓ LÓT 2 MÀU Y HÌNH	Hương Nemo Style	185000	VONESA	0	0.0	0	https://tiki.vn/set-ao-chan-vay-co-lot-2-mau-y-hinh-p275865348.html?spid=275865352
Váy 2 Dây Cánh Tiên Xinh Mát Cho Bé Gái	Thời Trang Mầm Lá	65000	OEM	0	0.0	1	https://tiki.vn/vay-2-day-canh-tien-xinh-mat-cho-be-gai-p95452153.html?spid=95452184
Sét 10 quần lót đùi bé gái mặc trong váy	MISA Shop	245000	OEM	3	5.0	13	https://tiki.vn/set-10-quan-lot-dui-be-gai-mac-trong-vay-p31959150.html?spid=58136633
Chân váy chữ A ngắn 2NDDATE ASK010BR	2NDDATE	287500	2NDDATE	1	5.0	1	https://tiki.vn/chan-vay-chu-a-ngan-2nddate-ask010br-p187826547.html?spid=187826556
DOTTIE - Chân váy mini chạy trang trí - Trắng - S0209	Dottie	494000	Dottie	0	0.0	0	https://tiki.vn/dottie-chan-vay-mini-chay-trang-tri-trang-s0209-p274564674.html?spid=274564676
Set Váy cho bé TH001 dễ thương sang chảnh	PeppyPizza shop	149000	OEM	0	0.0	0	https://tiki.vn/set-vay-cho-be-th001-de-thuong-sang-chanh-p100157087.html?spid=100157198
ĐẦM BẦU VÁY BẦU CÔNG SỞ CỔ VUÔNG DÁNG SUÔNG	ĐẦM BẦU LAZA	350000	OEM	0	0.0	0	https://tiki.vn/dam-bau-vay-bau-cong-so-co-vuong-dang-suong-p274394859.html?spid=274394890
Nguyên bộ 3 món váy vest chất lượng cao Myqlothing	Myqlothing	5890000	Myqlothing	0	0.0	0	https://tiki.vn/nguyen-bo-3-mon-vay-vest-chat-luong-cao-myqlothing-p252726580.html?spid=252726581
Set vest công sở và chân váy thêu vintage retro	Myqlothing	2490000	Myqlothing	0	0.0	0	https://tiki.vn/set-vest-cong-so-va-chan-vay-theu-vintage-retro-p251254293.html?spid=251254294
Đồ bơi bé gái dạng váy rời có size lớn	tiny garden	348000	OEM	0	0.0	3	https://tiki.vn/do-boi-be-gai-dang-vay-roi-co-size-lon-p175162185.html?spid=175162187
Váy Ngủ Ren Sexy Tặng Kèm Quần Chip  Lọt Khe	New Sky Shop 18	27000	OEM	50	4.2	460	https://tiki.vn/vay-ngu-ren-sexy-tang-kem-quan-chip-lot-khe-p68196229.html?spid=83389574
Set nữ áo nhún bèo và chân váy thời trang	Xưởng Quần Áo Đẹp	182000	VONESA	0	0.0	0	https://tiki.vn/set-nu-ao-nhun-beo-va-chan-vay-thoi-trang-p76201268.html?spid=76201269
Váy nữ dài tay phong cách Hàn Quốc mã 6057	Yeda Official Store	789000	OEM	0	0.0	0	https://tiki.vn/vay-nu-dai-tay-phong-cach-han-quoc-ma-6057-p178316372.html?spid=178316374
Váy ngủ lụa sexy cao cấp Rose-Sleepwear xẻ tà	RoseSleepwear	308800	OEM	0	0.0	1	https://tiki.vn/vay-ngu-lua-sexy-cao-cap-rose-sleepwear-xe-ta-p127163569.html?spid=127163586
váy body khoét ngực rút 2 dây hông lạ mắt	Thời trang Jellystore	89000	OEM	16	5.0	24	https://tiki.vn/vay-body-khoet-nguc-rut-2-day-hong-la-mat-p110696980.html?spid=110696982
váy body nữ cổ lọ chất len tăm xinh xắn	CỬA HÀNG LINH LINH	89000	OEM	3	5.0	7	https://tiki.vn/vay-body-nu-co-lo-chat-len-tam-xinh-xan-p108510201.html?spid=108510224
Váy Tắm Nữ Cỡ Lớn 70-85Kg Thanh Lịch	SEAGYMSHOP43	233000	OEM	0	0.0	0	https://tiki.vn/vay-tam-nu-co-lon-70-85kg-thanh-lich-p275911028.html?spid=275911032
Quần đùi mặc váy cotton mềm ôm mông kháng khuẩn	Ohbeiu	70000	OEM	10	5.0	62	https://tiki.vn/quan-dui-mac-vay-cotton-mem-om-mong-khang-khuan-p72007520.html?spid=275156109
Chân váy jeans thời trang phong cách ulzzang Hàn Quốc	Kính Xinh	203000	OEM	0	0.0	0	https://tiki.vn/chan-vay-jeans-thoi-trang-phong-cach-ulzzang-han-quoc-p73682752.html?spid=73682753
Quần ống suông lửng giả váy chất đũi điệu đà	Vanvan	78000	OEM	6	5.0	15	https://tiki.vn/quan-ong-suong-lung-gia-vay-chat-dui-dieu-da-p103875214.html?spid=103875264
Chân váy nhung tăm midi dáng A Uni Nhật Bản	The True Japan	450000	OEM	0	0.0	0	https://tiki.vn/chan-vay-nhung-tam-midi-dang-a-uni-nhat-ban-p84713471.html?spid=84713482
Bộ Váy Tennis Golf Nữ Trang Phục Thể Thao Nữ	SEAGYMSHOP43	320000	OEM	0	0.0	0	https://tiki.vn/bo-vay-tennis-golf-nu-trang-phuc-the-thao-nu-p276422821.html?spid=276422823
 Quần Mặc Váy Cotton Thông Phối Ren Đẹp ,mã 0125	Shop đồ chơi Happy Toy 888	35900	OEM	0	0.0	0	https://tiki.vn/quan-mac-vay-cotton-thong-phoi-ren-dep-ma-0125-p99278368.html?spid=107011603
Váy cho bé gái trắng cánh tiên đính hoa hồng	Đầm bé gái	160000	OEM	0	0.0	0	https://tiki.vn/vay-cho-be-gai-trang-canh-tien-dinh-hoa-hong-p202526064.html?spid=202526066
Váy Công Chúa Đen Tay Loe Sang Trọng DA150	Thế Giới Thời Trang Baby	411000	OEM	0	0.0	3	https://tiki.vn/vay-cong-chua-den-tay-loe-sang-trong-da150-p57448405.html?spid=57448415
Áo váy golf nữ cao cấp DK23121-DK23110	Golfmax	2650000	PGM	0	0.0	0	https://tiki.vn/ao-vay-golf-nu-cao-cap-dk-dk23121-dk23110-p270828874.html?spid=270828892
VÁY XÒE BÉ GÁI PHONG CÁCH SIZE 10 - 40KG	Hương Trà Quần Áo Trẻ Em	166000	OEM	0	0.0	0	https://tiki.vn/vay-xoe-be-gai-phong-cach-size-10-40kg-p111696825.html?spid=111696891
Bộ váy Noel cho bé vải Nhung + Tặng kèm mũ	Đá quý Gia Hoàng	135000	OEM	0	0.0	6	https://tiki.vn/bo-vay-noel-cho-be-vai-nhung-tang-kem-mu-p72686393.html?spid=210574106
Áo váy golf nữ chính hãng DK23085-DK23083	Golfmax	2650000	PGM	0	0.0	0	https://tiki.vn/ao-vay-golf-nu-chinh-hang-dk-dk23085-dk23083-p270827233.html?spid=270827250
CHÂN VÁY BẦU MÙA HÈ REN ĐÍNH HẠT QBN1062	PregnantVN	244000	OEM	0	0.0	0	https://tiki.vn/chan-vay-bau-mua-he-ren-dinh-hat-qbn1062-p21144387.html?spid=21144391
Thắt lưng đai váy chun hoa bản nhỏ dễ thương	Thuần Việt	45000	Song An Eco	0	0.0	0	https://tiki.vn/that-lung-dai-vay-chun-hoa-ban-nho-de-thuong-p225953206.html?spid=225953252
Chân váy bé gái voan lưới cột nơ CA09	Thế Giới Thời Trang Baby	198000	OEM	0	0.0	0	https://tiki.vn/chan-vay-be-gai-voan-luoi-cot-no-ca09-p76455437.html?spid=76455445
( 40-95kg) -VÁY BẦU THIẾT KẾ- Đầm Bầu Công Sở Pha Kẻ Tay nơ V99 - Váy bầu mùa hè có túi 2 bên	Azuno Official	445000	Azuno	0	0.0	1	https://tiki.vn/40-95kg-vay-bau-thiet-ke-dam-bau-cong-so-pha-ke-tay-no-v99-vay-bau-mua-he-co-tui-2-ben-p274190830.html?spid=274190832
Váy ngủ lụa thắt nơ sau cao cấp Q70 - Váy ngủ hai dây sexy - Đầm ngủ 2 dây quyến rũ - Đầm ngủ mạc nhà	Đồ ngủ sexy quyến rũ	169000	OEM	0	0.0	1	https://tiki.vn/vay-ngu-lua-that-no-sau-cao-cap-bt0111-vay-ngu-hai-day-sexy-dam-ngu-2-day-quyen-ru-dam-ngu-mac-nha-p174548871.html?spid=174548881
Váy ngủ 2 dây ren xẻ rút dây sexy Q127 - Váy ngủ lụa satin sexy gợi cảm - Đồ ngủ nữ - Đầm ngủ mặc nhà	Đồ ngủ sexy quyến rũ	159000	OEM	1	4.0	2	https://tiki.vn/vay-ngu-2-day-ren-xe-rut-day-sexy-bt0065-vay-ngu-lua-satin-sexy-goi-cam-do-ngu-nu-dam-ngu-mac-nha-p173661690.html?spid=173661694
Chân váy cho bé gái Bigfox Miss Meow size đại, chân váy 2 lớp cotton dày dặn size trẻ em 3,4,5..,10,11 tuổi	Bigfox Missmeow	139000	BIG FOX	2	4.0	4	https://tiki.vn/chan-vay-cho-be-gai-bigfox-miss-meow-size-dai-chan-vay-2-lop-cotton-day-dan-size-tre-em-3-4-5-10-11-tuoi-p196548625.html?spid=275220633
Thú nhồi bông thỏ mặc váy nằm dễ thương - Size từ 60cm đến1m - Quà tặng gấu bông thỏ mặc váy đáng yêu	1 Click	347000	ZooZoo	0	0.0	0	https://tiki.vn/thu-nhoi-bong-tho-mac-vay-nam-de-thuong-size-tu-60cm-den1m-qua-tang-gau-bong-tho-mac-vay-dang-yeu-p275400636.html?spid=275400640
Chân váy tennis dập ly cạp thêu chữ M khóa lệ hông chân váy nữ xếp ly có quần trong thời trang Banamo Fashion 599	Thời trang Banamo	113000	OEM	1	4.0	5	https://tiki.vn/chan-vay-tennis-dap-ly-cap-theu-chu-m-khoa-le-hong-chan-vay-nu-xep-ly-co-quan-trong-thoi-trang-banamo-fashion-599-p121473525.html?spid=121473542
[Có sẵn] [Siêu sale] Váy đầm bé gái dễ thương, váy lưới bồng bềnh dự tiệc cho bé từ 6-12 tuổi màu xanh lam	EASYKD	329000	OEM	0	0.0	2	https://tiki.vn/co-sa-n-sieu-sale-va-y-da-m-be-ga-i-de-thuong-va-y-luo-i-bo-ng-be-nh-du-tie-c-cho-be-tu-6-12-tuo-i-ma-u-xanh-lam-p191354761.html?spid=191354763
Chân váy bé gái Bigfox Miss Meow phong cách Hàn Quốc, chân váy nhung size đại mùa thu đông size trẻ em 3,4,5…11 tuổi	Bigfox Missmeow	149000	BIG FOX	0	0.0	1	https://tiki.vn/chan-vay-be-gai-bigfox-miss-meow-phong-cach-han-quoc-chan-vay-nhung-size-dai-mua-thu-dong-size-tre-em-3-4-5-11-tuoi-p203769725.html?spid=203769733
Đầm váy nữ dáng suông dài có dây thắt eo, Váy suông nữ tay lỡ cổ nhăn cài cúc, chất đũi mềm thời trang Haint Boutique	Haint Boutique Official	299000	Haint Boutique	0	0.0	0	https://tiki.vn/dam-vay-nu-dang-suong-dai-co-day-that-eo-vay-suong-nu-tay-lo-co-nhan-cai-cuc-chat-dui-mem-thoi-trang-haint-boutique-p217477062.html?spid=217477070
Đồ bơi bé gái tay ngắn chân váy hình Elsa - Anna từ 11-40kg, quần giả váy tạo cảm giác tự tin-kín đáo	HNStore115	319000	OEM	0	0.0	0	https://tiki.vn/do-boi-be-gai-tay-ngan-chan-vay-hinh-elsa-anna-tu-11-40kg-quan-gia-vay-tao-cam-giac-tu-tin-kin-dao-p192781768.html?spid=192781916
váy chống nắng xẻ tà cố định bằng miếng dán kết hợp nút bấm chất liệu vải thun poli mềm mại co giãn tôt xòe rộng dài dưới tà váy có nút bấm cố định	Shop váy chống nắng An Nhiên	125100	OEM	6	5.0	21	https://tiki.vn/vay-chong-nang-xe-ta-co-dinh-bang-mieng-dan-ket-hop-nut-bam-chat-lieu-vai-thun-poli-mem-mai-co-gian-tot-xoe-rong-dai-duoi-ta-vay-co-nut-bam-co-dinh-p170762293.html?spid=170762297
Đồ bơi bé gái tay dài quần giả váy từ 35-45kg, quần giả váy- tay dài cho bé bơi lâu mà không sợ lạnh	Kiến Lửa	299000	"	OEM"	0	0.0	1	https://tiki.vn/do-boi-be-gai-tay-dai-quan-gia-vay-tu-35-45kg-quan-gia-vay-tay-dai-cho-be-boi-lau-ma-khong-so-lanh-p164253689.html?spid=164253721
Váy ngủ nữ, váy 2 dây quyến rũ VILADY - V118 kiểu cổ đổ sang chảnh màu đen, chất liệu Lụa Pháp (lụa latin) cao cấp	VILADY OFFICIAL	234000	Vilady	19	4.8	87	https://tiki.vn/vay-ngu-hai-day-nu-vilady-chat-lieu-lua-phap-cao-cap-thiet-ke-co-do-sang-chanh-quyen-ru-mau-den-huyen-bi-v118-p172666766.html?spid=172666772
Váy ngủ ren hai dây sexy gợi cảm BT0157 - Đầm ngủ nữ xuyên thấu quyến rũ - Đồ ngủ nữ mạc nhà - Váy ngủ nữ	Đồ ngủ sexy quyến rũ	99000	OEM	5	5.0	47	https://tiki.vn/vay-ngu-ren-hai-day-sexy-goi-cam-bt0157-dam-ngu-nu-xuyen-thau-quyen-ru-do-ngu-nu-mac-nha-vay-ngu-nu-p176184092.html?spid=176184096
Váy ngủ ren xuyên thấu cổ V hở sâu cao cấp Q100 - Đầm ngủ nữ quyến rũ - Đồ ngủ nữ sexy - Váy ngủ nữ	Đồ ngủ sexy quyến rũ	139000	OEM	0	0.0	1	https://tiki.vn/vay-ngu-ren-xuyen-thau-co-v-ho-sau-cao-cap-bt0171-dam-ngu-nu-quyen-ru-do-ngu-nu-sexy-vay-ngu-nu-p176789253.html?spid=176789254
Set áo sơ mi chân váy,set đồ nữ sang chảnh,áo tơ chân váy dạ gơn phố sành điệu dễ thương by HL BY JOLIE - Be, Be	BY JOLIE	499000	BY JOLIE	0	0.0	0	https://tiki.vn/set-ao-so-mi-chan-vay-set-do-nu-sang-chanh-ao-to-chan-vay-da-gon-pho-sanh-dieu-de-thuong-by-hl-by-jolie-p276289218.html?spid=276289224
Đồ bơi hai mảnh cho bé gái hình Elsa từ 10-39kg -quần giả váy tạo kín đáo - Áo 2 dây kẹp nơ chân váy	Kiến Lửa	185000	BONCHOP	0	0.0	3	https://tiki.vn/do-boi-hai-manh-cho-be-gai-hinh-elsa-tu-10-39kg-quan-gia-vay-tao-kin-dao-ao-2-day-kep-no-chan-vay-p192302436.html?spid=192302464
Váy ngủ Đầm nữ mặc nhà Váy dáng xòe chất vải lanh tole thoáng mát họa tiết hình hoa dễ thương New Design DA0001	NEW FASHION DESIGN	189050	OEM	1	5.0	4	https://tiki.vn/vay-ngu-dam-nu-mac-nha-vay-dang-xoe-chat-vai-lanh-tole-thoang-mat-hoa-tiet-hinh-hoa-de-thuong-vannhshop-da0001-p180346567.html?spid=180346568
Váy ngủ lụa satin xẻ vạt sexy Q87 - Váy ngủ 2 dây - Đầm ngủ nữ quyến rũ - Đồ ngủ nữ - Đồ ngủ mặc nhà	Đồ ngủ sexy quyến rũ	149000	OEM	1	5.0	7	https://tiki.vn/vay-ngu-lua-satin-xe-vat-sexy-bt0103-vay-ngu-2-day-dam-ngu-nu-quyen-ru-do-ngu-nu-do-ngu-mac-nha-p174404184.html?spid=174404188
Váy linen dáng dài suông trơn, Váy suông nữ form rộng thiết kế cơ bản mặc đi chơi, dạo phố ARCTIC HUNTER (Ảnh Thật) Da71	Hai Fashion	299000	ARCTIC HUNTER	0	0.0	0	https://tiki.vn/vay-linen-dang-dai-suong-tron-vay-suong-nu-form-rong-thiet-ke-co-ban-mac-di-choi-dao-pho-arctic-hunter-anh-that-da71-p197650865.html?spid=197650879
set áo sơ mi chân váy,áo sơ mi nữ tay dài phối chân váy chữ a chất dạ xù kèm tag T97 BY JOLIE - Trắng	BY JOLIE	658000	BY JOLIE	0	0.0	0	https://tiki.vn/set-ao-so-mi-chan-vay-ao-so-mi-nu-tay-dai-phoi-chan-vay-chu-a-chat-da-xu-kem-tag-t97-by-jolie-p276288934.html?spid=276288942
Chân Váy Xếp Ly, New Design Thiết Kế dáng Váy Dài  Qua Gối ,Phong Cách Công Sở, Vải  Tốt Co Giãn Không Nhăn CV0045	NEW FASHION DESIGN	327000	OEM	2	5.0	6	https://tiki.vn/chan-vay-xep-li-dang-xoe-de-thuong-hang-thiet-ke-cao-cap-chat-vai-co-gian-thoang-mat-khi-mac-new-design-cv0045-p192253086.html?spid=192253098
Ghim tag cài áo vest áo váy X07V châu báu nạm đá cao cấp	Đai váy Thắt lưng HT	229000	OEM	0	0.0	0	https://tiki.vn/ghim-tag-cai-ao-vest-ao-vay-x07v-chau-bau-nam-da-cao-cap-p249745218.html?spid=249745225
Váy ngủ sexy xuyên thấu xẻ sau hở lưng quyến rũ	Kun93	89000	Kun93	0	0.0	0	https://tiki.vn/vay-ngu-sexy-xuyen-thau-xe-sau-ho-lung-quyen-ru-p130065445.html?spid=130065449
(BIG SIZE phom rộng) Chân váy xếp ly bản to cạp cao có quần trong C041	Chân váy Big size	180000	OEM	2	4.5	6	https://tiki.vn/big-size-phom-rong-chan-vay-xep-ly-ban-to-cap-cao-co-quan-trong-c041-p146782691.html?spid=146782715
Chân Váy Dài New Design Thiết Kế Dáng Váy Xòe Vintage ,Có Túi và Dây Nơ Phong Cách Hàn Quốc, Vải Tốt ,Mặc Mát CV0027	NEW FASHION DESIGN	317000	OEM	0	0.0	1	https://tiki.vn/chan-vay-xoe-vintage-thiet-ke-lung-nhung-co-day-no-ms11-kem-anh-that-p145290054.html?spid=145290077
Cosplay hóa trang sơ mi tay dài kèm chân váy sexy Q606 - Áo sơ mi kèm chân váy gợi cảm - Đồ ngủ nữ quyến rũ	Đồ ngủ sexy quyến rũ	139000	OEM	0	0.0	5	https://tiki.vn/cosplay-hoa-trang-so-mi-tay-dai-kem-chan-vay-sexy-bt0262-ao-so-mi-kem-chan-vay-goi-cam-do-ngu-nu-quyen-ru-p187804012.html?spid=187804016
Đầm váy nữ basic fashion cổ sơ mi cài cúc chiết eo lưng chun, váy nữ cộc tay nhiều màu ĐEN TRẮNG KEM NÂU G5	ĐỖ THIỆN UNISEX	93000	OEM	0	0.0	0	https://tiki.vn/dam-vay-nu-basic-fashion-co-so-mi-cai-cuc-chiet-eo-lung-chun-vay-nu-coc-tay-nhieu-mau-den-trang-kem-nau-g5-p249241756.html?spid=249241800
